CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Credit_Utilization_Ratio,Average_Purchase_Value,Average_Cash_Advance_Value,Proportion_OneOff_Purchases,Proportion_Installment_Purchases,Payment_to_MinPayment_Ratio,Avg_Monthly_Purchases,Avg_Monthly_Cash_Advance,Avg_Monthly_Balance,Cluster
C10011,0.2179494447908757,0.0,0.5220388698686121,-0.0658116919666438,1.7734816355925422,0.0,0.599999520000384,-0.2777766666666666,1.1111106666666668,0.0,0.0,0.3125,-0.3673469387755102,0.1491571929090555,3.0109835951839616,0.0,0.0,-0.502015784329176,1.2877144888434142,0.0,-0.2389515552720098,1.989224661561309,-0.0531326365163472,0.5705973652073298,0.0,0.2380281670484942,0
C10012,-0.1259648800089177,-1.6363636363636371,1.0564271668714005,2.518474900633005,-0.189912245605612,0.0,-0.299999760000192,0.5555566666666667,-0.2222226666666666,0.0,0.0,-0.0625,-0.2040816326530612,-0.0996686804529451,-0.2537725893316443,0.0,0.0,0.0411376244798214,-25.31348705689037,0.0,1.5411438786795784,-0.5210750174051277,0.0976083446965315,1.1897082442363367,0.0,-0.1725469220202862,0
C10013,0.3341592936243922,0.0,2.668587896253602,4.264303218711303,1.3416766690672428,0.0,0.599999520000384,0.5555566666666667,1.0000000000000002,0.0,0.0,1.1875,0.0,-0.163808361721511,0.2878714622634877,1.75000175000175,0.0,149932.73076004718,2.1136817284078404,0.0,0.983722272900132,-0.0420774146029726,-0.3248121979517833,3.057462931047249,0.0,0.3767629204300699,0
C10014,0.0250839547827125,0.0,1.6596527774534209,0.6615114174626129,3.475970232855885,0.0,0.299999760000192,0.27778,0.7777773333333334,0.0,0.0,1.1875,0.9183673469387756,0.5263929890979636,-0.0990618788293686,0.5833315833315833,0.0,-0.2235506738498593,0.8968406689752372,0.0,0.1331283731269369,1.0749153717288846,-2.408761439906301,1.888569989740272,0.0,0.0077796428426681,0
C10015,0.986255157259456,0.0,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,0.3113708097096523,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,0.374998874998875,0.25,-0.4375,0.0,-0.033767036777893,1.0967265630624732,0.0,0.0,442519.7369742496,0.0,1.404121694695156,-0.0112492331444784,0.0,-0.0884126149777847,-0.4252008063344138,0.5093723415525478,1.155254242212635,4
C10016,3.1221552291712955,0.0,1.1680764506139685,-0.0658116919666438,3.24920647622096,2.0663023764746704,0.0,-0.2777766666666666,0.444444,0.7500022500022501,1.0,0.25,1.020408163265306,0.7487773020413119,2.909355884843925,0.0,0.0,1.1370460960566258,5.586855942857287,2.3294963819223917,-0.1895032098569167,1.557240186154801,0.0381481392753891,1.3190585436132327,3.380269591879697,3.705154897783537,0
C10017,0.6224181888331421,-1.1250011250011254,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,2.499750278464649,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,1.125001125001125,0.75,-0.4375,0.0,-0.3063046331241635,0.1039654870369507,0.0,-2.98896474173267,279270.78037377965,0.0,3.75753800904804,-0.0112492331444784,0.0,-1.3688748573959857,0.0194501617434101,-0.5611829676002994,-0.124136929516422,4
C10018,-0.4321687736789251,-4.909099909099911,0.1473337101060723,-0.0658116919666438,0.9175535461844176,0.0,-0.0999995200003839,-0.2777766666666666,0.2222213333333333,0.0,0.0,0.0625,-0.1020408163265306,-0.3968163189046273,-0.3870493859606134,1.75000175000175,0.0,1.6645165392062722,2.271326647174973,0.0,-0.4663304875414902,3.975624164929573,0.3754011005307189,0.1364859856385515,0.0,-0.5381021834649996,0
C10019,0.579319413727113,0.0,0.1336484523514822,0.2216814887297477,0.5320743645141501,0.0,0.200000239999808,0.0,0.5555546666666668,0.0,0.0,0.125,2.0408163265306123,0.5691808727799198,0.6996283201796974,0.0,0.0,-0.1084387566316506,0.426473533855763,0.0,1.026782365226721,2.399004067599998,0.282425137953687,0.1206310501811259,0.0,0.6694423201784923,0
C10020,1.404353557467671,0.0,0.0348997426424223,-0.0658116919666438,0.6607239070710303,0.0,0.599999520000384,-0.2777766666666666,1.1111106666666668,0.0,0.0,0.3125,0.2040816326530612,0.1298401421125022,19.66996913899074,0.0,0.0,2.851744070142836,-0.94486125873831,0.0,-1.4868635746105745,12.891078191788887,-0.0719907469317297,0.0062265978122199,0.0,1.6543924738199782,0
C10021,0.5936571563226061,0.0,-0.172443589180706,-0.0658116919666438,0.1870955696033715,0.0,0.200000239999808,-0.2777766666666666,0.6666666666666667,0.0,0.0,0.0625,-0.2040816326530612,-0.4175837812557201,21.43696363485006,0.0,0.0,-1.541007261376239,-5.056332588083038,0.0,0.1211146553653754,-1.1563409141540633,-0.0834454991031587,-0.2339892024697056,0.0,0.6865591411966824,0
C10022,2.8538686364912493,0.0,5.603641306124736,10.169707570942409,0.7701261636126004,0.2056238986038798,0.599999520000384,2.7777800000000004,1.1111106666666668,1.5,1.5,5.3125,1.683673469387755,0.8044608808778699,2.180817962042219,0.0,0.0,0.5247294762744487,0.4058839038925382,0.1545434630654404,1.1375305445053454,-0.2984654836034373,0.0871247486509407,6.457843341273412,0.3363806864512743,3.3848664313182533,0
C10023,-0.3847858693765043,-3.2727272727272734,0.4246820396171863,-0.0658116919666438,1.5510922621429142,0.0,0.599999520000384,-0.2777766666666666,1.1111106666666668,0.0,0.0,0.625,-0.2448979591836734,0.990032178736515,-0.3658044093623382,0.0,0.0,0.4691781451741385,-0.1316400896988101,0.0,-0.2594474617538272,2.1682784465809037,-1.26358533194444,0.4578054625880188,0.0,-0.4815350713924536,0
C10024,1.5197205420303757,-1.6363636363636371,3.6310958948897474,5.917094586988336,1.5039129391053851,7.159511832725346,0.599999520000384,0.0,1.0000000000000002,1.5,3.25,0.375,1.2244897959183674,5.680466446577797,1.801524715360932,0.0,0.0,0.3210614671399092,12.763066184286476,2.4835248847471454,1.0061324065685635,-0.1042494908762879,1.3099913995392525,4.1725681390959295,11.712264582569931,1.792120990915052,0
C10025,2.3341210556050727,0.0,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,0.7173053507836806,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,1.6363636363636365,1.0,-0.4375,0.6122448979591837,0.3727786820661838,2.1763311581773626,0.0,-0.7472411854331674,1.4747649712921436,0.0,0.8086716825225696,-0.0112492331444784,0.0,0.000340746115382,0.3306114701217716,-1.0948802386363137,-2.6221510097356284,0
C10026,-0.3653454762285397,0.0,0.035796524037945,-0.0658116919666438,0.6627723987090236,0.0,0.599999520000384,-0.2777766666666666,1.1111106666666668,0.0,0.0,0.3125,0.0,-0.4226978678363169,-0.2417042937215291,0.0,0.0,-163926.04040731976,-0.9407512780723618,0.0,-1.453361768009555,12.598403882300378,0.693207864192873,0.0072655560401468,0.0,-0.4583265552804708,0
C10027,0.3855850030115406,0.0,-0.2422057085740708,0.1108407443648738,-0.189912245605612,0.2198202892475763,-0.399999280000576,0.27778,-0.2222226666666666,1.125001125001125,1.25,-0.3125,-0.2653061224489796,0.0219238530185163,1.066331678711403,0.0,0.0,-0.8879117768643869,0.0052363761346019,0.1982558513098323,-0.474096873811514,0.1553590650328992,-0.0658598080456416,-0.3148114946171836,0.3596045999276768,0.438156452741773,0
C10028,-0.3882375374568091,0.0,-0.1195708527363509,-0.0658116919666438,0.3078712224267158,0.0,0.599999520000384,-0.2777766666666666,1.1111106666666668,0.0,0.0,0.3125,-0.4081632653061224,-0.4276604046822521,-0.238882789304479,0.0,0.0,0.1909781915957758,-1.652805428447817,0.0,0.2407983131310335,-2.201906376064322,0.7114041908299112,-0.1727339569481838,0.0,-0.4856557747982568,0
C10029,3.260613580921526,0.0,0.0240729755860605,0.2884457183432772,0.1995145501587047,2.007634062777553,0.200000239999808,0.27778,0.3333333333333333,3.75000225000225,4.0,0.0625,1.530612244897959,0.4905246255271657,2.1631378995132646,0.0,0.0,0.7200170154625231,-0.5531785996475765,0.565839231263054,8.347784913201126,5.421232733339266,0.024706889686197,-0.0063166582936889,3.2842939403704667,3.87045057174321,0
C10030,-0.4420480055924369,0.0,-0.2440740031480763,-0.0658116919666438,0.0234723000186711,0.0,-0.0999995200003839,-0.2777766666666666,0.3333333333333333,0.0,0.0,-0.125,0.7959183673469388,-0.4586290047301377,-0.2470794860399529,0.0,0.0,-0.4850035942665186,1.6917226595104289,0.0,0.0416813790080355,-0.4624058202899936,0.7403690937959614,-0.3169759909253646,0.0,-0.5498963026113379,0
C10031,5.848216237756913,0.0,2.500460067538849,1.6889358422597658,4.130719372649436,2.85825361794057,0.599999520000384,0.27778,1.1111106666666668,2.25000225000225,2.5,3.5625,2.0408163265306123,2.2224882762154907,4.822599154607175,0.0,0.0,1.0499628502545395,-0.0995685450591855,1.2889295453344394,0.3294804593490068,0.7644341827075216,0.127517880222311,2.862679908274043,4.67582474888717,6.959607128171242,0
C10032,0.1500048679598473,0.0,0.9214709083181144,0.6269429603138179,1.832354431730282,0.1578491813491588,0.599999520000384,0.0,1.1111106666666668,0.7500022500022501,0.5,2.375,0.6122448979591837,-0.1389479292882466,-0.0898186143489054,0.0,0.0,-0.1258742094000715,-0.5491309922401093,0.3559098932667011,0.332970729998643,1.0006049513303923,0.6045633405110533,1.0333558534148832,0.2582258985386236,0.1569139223877646,0
C10033,3.042507530617053,0.0,-0.0339375709368095,0.4969648686796962,-0.189912245605612,1.0679755582669055,-0.5,0.0,-0.2222226666666666,0.7500022500022501,0.75,-0.25,1.530612244897959,0.5687075103648317,3.5516398063249537,0.0,0.0,0.6560809604550392,-0.9103852554484164,1.605343856741948,-10.534963501641508,3.5323814270087954,-0.0045618103730617,-0.0735242686627083,1.74710407614179,3.610069120396776,0
C10034,-0.3882553809311769,0.0,0.2573669190421252,1.037036395597544,-0.189912245605612,0.0,0.5,2.7777800000000004,-0.2222226666666666,0.0,0.0,0.25,-0.3673469387755102,-0.2855680880231291,-0.1878141360276017,2.1000021000021,0.0,0.2384205741220619,0.3695928626971502,0.0,2.7080831090606257,-0.9127688964555568,0.5929197954865427,0.2639639957088706,0.0,-0.4856770768655147,0
C10035,1.3727472224174022,-2.454545454545456,0.1737513953825098,-0.0658116919666438,0.9778986956869647,0.0,0.599999520000384,-0.2777766666666666,1.1111106666666668,0.0,0.0,0.4375,1.6326530612244898,5.190673637788218,28.40503082137623,0.0,0.0,0.1414533927280197,-0.5360155191218459,0.0,-0.4181658625237546,3.5548543677446727,0.0053697670243573,0.1670919634362306,0.0,1.6166598965684893,0
C10036,0.4065541183272629,0.0,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,0.0891205629898893,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,0.374998874998875,0.25,-0.4375,-0.2448979591836734,-0.3329700781000335,0.5215219145781765,0.0,0.0,-0.9806726431863616,0.0,0.4018877558054878,-0.0112492331444784,0.0,-0.3553046601952587,-0.4252008063344138,0.1457925676879338,0.4631900025756105,0
C10037,3.402998196980368,0.0,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,7.9666067856953715,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,3.2727317727317726,2.75,-0.4375,1.2244897959183674,0.5135262834770531,2.710178548096008,0.0,-0.7472411854331674,1.011146198319502,0.0,3.2659469757999937,-0.0112492331444784,0.0,0.0083312144513239,0.3306114701217716,-12.160065903752448,-3.8127765738335513,0
C10038,1.6481461245961362,0.0,1.8862955922260265,2.778240576371871,1.38567656237497,1.5241773038561048,0.299999760000192,1.3888900000000002,0.7777773333333334,1.5,1.75,2.125,0.4081632653061224,0.501359675555967,1.988809630856184,0.0,0.0,1.5759693162455577,0.1665129665867172,0.9818966829236644,0.8949967140356485,0.1206228396345771,0.0358298023227644,2.151145036885708,2.493405733602285,1.9454392483948544,0
C10039,2.8018849659600056,0.0,-0.1469226852997912,0.2874931806963916,-0.189912245605612,2.626723231317052,-0.5,0.0,-0.2222226666666666,1.5,3.0,-0.3125,1.2244897959183674,0.2504912035502998,2.811440406107738,0.0,0.0,0.7908817772200023,-0.431451864418147,0.9871008252266888,-1.5372850622762997,0.5122279531963267,-0.035757883052741,-0.2044221828999534,4.2970635692988814,3.3228067884961283,0
C10040,0.2794686656356596,-4.909099909099911,0.5623193008841704,1.6024107861899362,-0.189912245605612,5.542795570532174,-0.5,0.0,-0.2222226666666666,1.5,1.5,-0.0625,0.9183673469387756,12.658741453874292,0.6597089601223025,2.333333333333333,0.0,-0.0992659680119606,-13.990701048394548,4.165871906669817,1.8714077982027435,-0.631931137741562,8.352760506998937,0.6172639056117118,9.067474119175731,0.3114716317616693,0
C10041,-0.1090098064960257,-2.454545454545456,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,2.812896814033959,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,1.125001125001125,0.75,-0.4375,-0.2448979591836734,1.4561019966904831,-0.0469535121571436,1.1666701666701669,0.0,-0.0360840030693947,0.0,4.228249031641107,-0.0112492331444784,0.0,-13.695670221468909,-0.4252008063344138,4.601625431896621,-0.1523054539692655,0
C10043,-0.0459511882422574,-0.8181818181818186,1.0885711750171647,1.2959707657536736,1.3897522071963937,1.964785484744516,0.0999995200003839,1.1111133333333334,0.2222213333333333,1.125001125001125,2.75,1.25,0.0,0.2670922311150623,0.0822178656846294,0.7777777777777777,0.0,-20617.94149853505,0.1424349791968347,0.8054728173002168,0.6947686652935203,0.5010453830477478,1.3518959480051294,1.2269484032185904,3.214197836804312,-0.0770242111156364,0
C10044,1.6778627321726067,0.0,-0.1470908318114517,0.2871814411028654,-0.189912245605612,0.0,-0.5,0.0,-0.2222226666666666,0.0,0.0,-0.375,0.3061224489795918,0.0074932753066417,2.4098192198623143,0.0,0.0,2.2234482510294,-0.5430359990923443,0.0,-1.534195603484047,0.5111909479547522,-0.0735242187065049,-0.2046169875676897,0.0,1.980915813116705,0
C10045,0.2530597352623255,0.0,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,1.3301840311610875,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,0.374998874998875,0.25,-0.4375,-0.3061224489795918,-0.3153175537276074,0.0145829970713079,0.0,0.0,-0.6067196420284093,0.0,5.998443649332365,-0.0112492331444784,0.0,-9.570887702917714,-0.4252008063344138,2.176051619225777,0.2799438698792443,0
C10046,2.306795249797529,0.0,1.0874969056371118,0.7478286471367585,2.062660371822571,0.0,0.599999520000384,0.8333333333333334,1.1111106666666668,0.0,0.0,0.8125,1.1224489795918366,0.3777954841937328,1.6288119287060916,0.0,0.0,0.686310240209832,0.812132904811407,0.0,0.3381398018149304,0.936176659914161,0.0269820194196862,1.2257038178413868,0.0,2.731754047588117,0
C10047,0.7108137618154343,0.0,0.0707336325718475,0.1021813112113681,0.5355952095169507,0.1657794824439537,-0.200000239999808,0.0,0.2222213333333333,0.7500022500022501,0.5,-0.125,-0.1224489795918367,-0.564546526021941,0.0,0.0,0.0,-2.840446465075328,-1.9152538958529417,0.373790712109708,0.8749392395057951,4.918983485727686,-247952.7302791368,0.0477416370031312,0.2711990993394282,0.8264241606698195,0
C10048,-0.2071482202437634,-4.5000045000045015,-0.2349754085726696,-0.0658116919666438,0.0442559547624763,0.9100739035017376,-0.149999880000096,-0.2777766666666666,0.1111106666666666,0.5625005625005625,0.25,-0.25,-0.2653061224489796,-0.4485850938465897,-0.2672858983782393,0.0,-2.98896474173267,0.1145255391328887,0.2413273846667663,4.103963736595193,0.0490860079240639,-0.527093217027318,0.6622321934814012,0.0031518657010343,-0.2043075975638564,0.0117707135483963,0
C10049,1.5768170949166287,0.0,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,1.778448200699294,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,2.25000225000225,1.75,-0.4375,0.2448979591836734,-0.564546526021941,0.0,0.0,0.0,2.6531303892276683,0.0,1.1457016087303298,-0.0112492331444784,0.0,-247952.7302791368,-0.4252008063344138,2.9093681747651394,1.8602845438593516,0
C10050,-0.3341461374112025,0.0,1.895683772460404,2.3639040188429266,1.9176228961617447,0.0,0.599999520000384,1.9444466666666669,1.1111106666666668,0.0,0.0,5.0,0.0612244897959183,1.1114688234644314,-0.2212265575769703,6.4166754166754165,0.0,-2.6845746464249083,-0.5618072910601123,0.0,0.7348159917198146,0.3149990080907064,-2.281527506927915,2.1620216308343174,0.0,-0.4210798621650494,0
C10051,-0.0049720163186268,0.0,0.1365910163055408,0.813120773114192,-0.189912245605612,0.6240653319509172,-0.399999280000576,0.27778,-0.2222226666666666,0.374998874998875,0.5,-0.25,0.2040816326530612,-0.1772465331276608,-0.0419114396127997,0.5833315833315833,0.0,-0.2467371950014127,-1.8873154280845688,1.4071091391649018,4.072237932718799,-1.3706600021728146,1.7825918369236713,0.1240401318665109,1.020910147980877,-0.0281020640887452,0
C10052,2.107084932092506,0.0,0.5045703156016609,1.053108303530451,0.354965191645995,7.658903493018796,0.149999880000096,0.9722233333333334,0.1111106666666666,3.9375039375039376,9.25,0.125,1.836734693877551,4.780681117279958,1.1330669086741418,0.0,-2.98896474173267,0.2789234504769453,4.676322986278798,0.933455065628138,1.3306416816388416,0.0987949335522065,1.7782271682729878,-0.1144263647603112,-1.7193902238172585,-0.3673694852290221,0
C10053,0.1067074110319195,0.0,2.56570091406312,3.7819901109273375,1.7009095516257235,0.0,0.200000239999808,1.6666666666666667,0.444444,0.0,0.0,0.6875,-0.1020408163265306,0.357692709118919,1.6348516562916429,0.0,0.0,-0.7050172837991983,4.240063821777364,0.0,0.8958492561289998,0.0703321014627515,0.0212050133926038,2.938264119355722,0.0,0.1052241381806535,0
C10054,0.3594739720494051,0.0,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,0.2885195150959243,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,1.125001125001125,0.75,-0.4375,0.1020408163265306,-0.1087560566304781,0.4355999405437364,0.0,0.0,1.3448336678115005,0.0,0.4336925386766697,-0.0112492331444784,0.0,-0.1845462412435887,-0.4252008063344138,0.4719898474910278,0.4069843319840893,0
C10055,-0.2122228375785023,-1.0,1.511394261533216,3.361972965249695,-0.189912245605612,1.778800413443491,0.200000239999808,1.9444466666666669,-0.2222226666666666,0.5,0.25,0.25,0.0,1.484428037551914,-0.2911647709074482,1.4000014000014,-2.241723556299503,-95221.88673198504,7.553651367276418,8.021472062129826,1.4280015646133937,-0.4830977596974968,-2.3140793624323392,-0.3699540553089401,-0.5579672070151833,0.0264137796789631,0
C10056,-0.4500459846959028,-3.2727272727272734,-0.0479030728775005,-0.0658116919666438,0.4715798458296658,0.0,0.200000239999808,-0.2777766666666666,0.6666666666666667,0.0,0.0,0.0625,-0.4081632653061224,-0.2898062528324173,0.0,0.0,0.0,0.2589233587662108,-2.202501292089236,0.0,0.8248042263510978,-7.303826085184942,-127284.9427015132,-0.0897038785663612,0.0,-0.5594445265321861,0
C10057,0.2277482169870331,0.0,0.8618629699344695,2.1577575531905686,-0.189912245605612,0.0,-0.299999760000192,0.5555566666666667,-0.2222226666666666,0.0,0.0,-0.0625,0.6122448979591837,-0.564546526021941,0.0,0.0,0.0,-0.0688996531951171,-20.85492867626212,0.0,1.6259929954745458,-0.549555403380815,-247952.7302791368,0.9642975987023692,0.0,0.249726231005394,0
C10058,1.4288866279515962,0.0,-0.0448484112490016,0.4767364328331067,-0.189912245605612,0.6001580679732103,-0.299999760000192,0.5555566666666667,-0.2222226666666666,1.875003375003375,1.25,-0.1875,0.2040816326530612,-0.564546526021941,0.0,0.0,0.0,2.905681400653828,-0.7622353403840614,0.5412823770442969,-7.688432221483365,2.5769170378310915,-247952.7302791368,-0.0861649271024853,0.9818001908086076,1.683680778705016,0
C10059,0.7855954612066647,0.0,4.536536835762894,8.228349252257948,0.7245045477581286,0.0,0.5,2.7777800000000004,0.444444,0.0,0.0,2.1875,0.9183673469387756,3.176731675893068,1.6171586570881464,0.5833315833315833,0.0,0.1480123361491084,1.8653584004048829,0.0,1.1367902128717229,-0.2828357610847673,0.7878833046629855,5.2215588074112205,0.0,0.9157007643883268,0
C10060,1.608505580878409,0.0,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,0.2016261939068777,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,0.8181818181818182,0.75,-0.4375,0.2040816326530612,-0.0605872280980666,2.084415488330254,0.0,-0.7472411854331674,3.300583736111588,0.0,0.3030775088822527,-0.0112492331444784,0.0,-0.0876562376252905,0.3306114701217716,-0.3077581047721306,-1.813885681128253,0
C10061,2.3992000142772723,0.0,-0.1235690031247226,-0.0658116919666438,0.2987383638739964,0.871406815508597,-0.0999995200003839,-0.2777766666666666,0.2222213333333333,1.5,1.0,-0.0625,0.6122448979591837,0.8259371775818095,2.5615719782624087,0.0,0.0,1.5224583731718664,1.7268517910163006,0.9824017273662914,0.2281683902712959,-2.0915704172938367,0.0667250950940935,-0.177365979047691,1.4255367433908284,2.8420695874503665,0
C10062,0.5222237253905289,-2.454545454545456,-0.2319300884170406,0.1298914973025866,-0.189912245605612,0.0,-0.399999280000576,0.27778,-0.2222226666666666,0.0,0.0,-0.3125,0.7142857142857143,1.7477160258283773,0.3815807365674898,0.0,0.0,0.0922346755010129,-0.04185745372893,0.0,-0.5467297658501595,0.1797389628789747,1.9367595748911328,-0.3029067649221881,0.0,0.6012797993591488,0
C10063,0.354339950027056,0.0,-0.2756481814487689,0.0488392029857725,-0.189912245605612,0.0,-0.5,0.0,-0.2222226666666666,0.0,0.0,-0.375,-0.2857142857142857,-0.3418092031482935,0.8495051555686783,0.0,0.0,-0.7922650701866285,-0.0520474074826102,0.0,-0.2752011970433913,0.0885979028991802,-0.2516101421220261,-0.3535559785336232,0.0,0.4008551847020323,0
C10064,-0.0331292592831293,-0.8181818181818186,-0.3374887318483505,-0.0658116919666438,-0.189912245605612,3.42934096992629,-0.599999520000384,-0.2777766666666666,-0.2222226666666666,2.4545499545499547,1.75,-0.4375,0.2346938775510204,2.315925964664785,-0.1144256551111231,0.6363636363636364,-0.7472411854331674,-0.2991420949226671,0.0,2.209230195506666,-0.0112492331444784,0.0,-8.964323392838036,0.3306114701217716,-5.2344760225419,0.0147364606973619,0
C10065,-0.4497905977622069,-8.181827181827185,0.4471949892339524,1.3889730778223257,-0.189912245605612,0.0,-0.5,0.0,-0.2222226666666666,0.0,0.0,-0.375,-0.2857142857142857,-0.564546526021941,0.0,0.0,0.0,0.470549880237488,-2.812743325137112,0.0,2.053188795464775,-0.6929476003828688,-247952.7302791368,0.4838876431015996,0.0,-0.5591396380600057,0
