vehicle_count,average_speed,lane_occupancy,flow_rate,waiting_time,generated_id,time_of_day_evening,time_of_day_afternoon,time_of_day_night,time_of_day_morning
-0.1286655134358467,-2.3529012581388233,-0.05551722675241839,0.718114566393278,-0.5321699098455615,109,0,0,1,0
1.9553461483858416,0.6203687439746831,-0.7809831071766627,0.578984240890277,-0.5596597751814087,110,0,1,0,0
-0.1286655134358467,0.07085769770967168,0.8068187161550502,0.7494188896314532,0.09659210188021423,111,0,0,1,0
-1.4610664119775818,0.09630148795022948,-0.7019413939558969,-0.5062322980331306,0.14568028675841813,112,1,0,0,0
-1.6660511655993873,-0.2185370999850065,-0.4000235104144722,-0.4505801678319302,-0.6199982084013564,113,0,0,1,0
1.3403918875204255,-0.4337013190323211,0.5820287284373042,-1.5984053532316882,0.3525424417248615,114,1,0,0,0
-2.2810054264648034,-1.006204561156842,0.614149057540535,1.0520273476004802,0.6943888411612525,115,0,0,0,1
0.21297574260049565,0.8268375249417454,0.8059662729451424,-1.563622771855938,-0.5162141644290774,116,1,0,0,0
1.3745560131240597,-2.5291848204061704,-0.010102501391418231,-0.26971074467802897,-0.2519694447211464,117,0,1,0,0
-0.2653220158503836,0.45735517202432946,0.9786036334786176,1.2676793521301317,1.113404798773344,118,1,0,0,0
-0.19699376464311516,-1.5304984469870018,0.02786944975897413,-1.0801448907330096,0.43805946678402624,119,0,0,0,1
-0.2653220158503836,1.3052734327730078,0.5825492647831515,-0.28362377722832904,-0.29622037420397385,120,0,0,0,1
0.2471398682041299,-0.33011387141675724,-0.28387481536336806,-0.6627539142240068,0.6159589908507713,121,0,1,0,0
0.0763192401859587,0.5751184112083221,0.8868112895927202,-1.4766663184165625,1.3761037842467452,122,0,1,0,0
1.852853771574939,0.20163047442926244,0.36899383350709286,1.594635617062184,-0.2900180851367149,123,0,0,1,0
-0.6411273974903602,1.2196503529809348,-0.8593367847730495,1.6085486496124841,0.4295294318436544,124,0,1,0,0
1.2037353851058885,1.879477354041234,-0.7958478160876904,1.145940317315006,-0.5400324139509748,125,1,0,0,0
0.31546811941139835,1.1838436941104615,0.7848122173145355,-0.48188449107010545,-0.5745929454732472,126,0,1,0,0
-1.5977229143921188,0.6351541777312512,0.6206381494191751,1.0624621220132053,0.180988664299124,127,0,0,1,0
0.7596017522586433,-0.2804788440806879,-0.34814492774545724,1.1042012196641056,-0.006889405026112401,128,0,1,0,0
0.14464749139322716,0.49994522513767004,0.03879449591220786,-1.431448962628087,0.8967238875644993,129,0,0,1,0
-1.6660511655993873,1.051118689508018,0.7079056918810284,-1.6192749020571384,0.7627290307242707,130,0,1,0,0
-1.2902457839594106,-0.3842216217253659,-0.8061298550550571,1.6781138123639847,-0.31964414112526635,131,0,0,0,1
1.4087201387276937,0.07673666822441505,-0.7359998527357186,0.7946362454199285,0.029756396998759038,132,0,1,0,0
0.7254376266550092,-0.7661668570837235,0.43064235078921426,-1.007101469843934,0.6655331228078949,133,1,0,0,0
-0.7777838999048972,0.887104435280424,-0.8490173532091853,-1.6436227090201636,-0.3397096811991489,134,0,0,0,1
-0.5727991462830917,0.5161220053599496,-0.30273853757926084,0.6137668222660272,-0.2171493116532593,135,0,1,0,0
1.3403918875204255,-1.281618506290009,-0.5063257903100961,-1.3862316068396117,-0.5734394301846544,136,0,1,0,0
-1.4610664119775818,0.3503161546740383,0.5210802030097794,1.6955051030518598,-0.5016589533986096,137,0,0,0,1
-0.43614264386855484,-0.19087206818691105,-1.010171846113405,0.6242015966787523,0.23582813413128598,138,0,0,0,1
-0.470306769472189,0.13649740548927589,-0.7819769442591018,0.6833319850175277,0.0009801831841047505,139,0,0,0,1
-0.36781439266128635,-0.7029920069749456,-0.8150678997854466,1.0798534127010804,-0.46047218696893155,140,1,0,0,0
1.0670788826913515,1.3443177231327443,-0.37242629542088224,-0.5479713956840309,-0.6234622128638284,141,0,1,0,0
-0.9486045279230684,-0.6572025960171325,-0.5453807060787434,1.020723024362305,-0.4599828740030361,142,0,0,1,0
-0.026173136624944,2.1641474249128008,-0.5538603897492328,1.580722584511884,0.6427228137534864,143,0,1,0,0
-1.051096904733971,0.1594065663234208,-0.2667186103335785,0.31811488057215015,-0.5397658573112303,144,0,1,0,0
-0.6752915230939944,-0.29039942476920616,-0.5826205555374848,-0.4018845539058799,-0.15688938080706033,145,0,0,0,1
-0.09450138783221247,0.4629846788197001,-0.8005064846409936,1.180722898690756,-0.37939159777607684,146,0,0,1,0
0.9645865058804488,0.3211041608495177,0.16337231181557083,1.2433315451671065,0.10254468514346493,147,0,1,0,0
-1.8027076680139242,2.0161025510306305,0.9079187577321837,0.9894187011241298,0.02841921411504734,148,0,1,0,0
-0.36781439266128635,0.4789079377953539,0.2116911398486993,-1.3236229603632612,3.112463831471621,149,0,0,0,1
-1.495230537581216,-1.8740902757639037,0.5144826442164109,1.5459400031361337,0.7322690075796726,150,0,1,0,0
-0.470306769472189,-0.6362039872205398,0.949217132141546,1.1424620591774308,1.9305522386699232,151,1,0,0,0
-0.6411273974903602,0.8296561964005515,-0.7056446300186945,-0.008841384359902145,0.16273420190312593,152,0,1,0,0
0.8620941290695461,-0.16886282345468145,-0.08604738798991185,-0.31144984232892925,0.6001854435537926,153,1,0,0,0
-0.7436197743012629,-0.5019879466084404,0.16053564341390533,-0.08188480524897765,1.4420871119821541,154,0,0,0,1
-0.9144404023194341,-0.6728059538748459,-0.36427179783017694,1.448548775284033,-0.5916313673677767,155,0,1,0,0
-1.358574035166679,-0.9260179553851143,0.22374283354969474,-0.7288408188379322,1.6405241823125971,156,1,0,0,0
-0.43614264386855484,0.26578826753810436,0.24534459144934795,0.7528971477690282,-0.4114509362304267,157,0,1,0,0
-0.5727991462830917,-0.6673979259045241,0.6866510853845829,-1.14275353720936,0.4919617180553429,158,0,0,0,1
0.7254376266550092,1.3719629228704882,0.6670237272568926,0.18941932948187423,0.7341358538639866,159,0,0,0,1
0.8620941290695461,-0.8335926726254681,-0.7271447433510994,-1.5044923835171626,-0.523761995531146,160,0,1,0,0
-1.2902457839594106,-1.314007229581025,-0.6738628533530023,-1.6366661927450135,2.1822041916086774,161,0,0,0,1
-0.7777838999048972,-0.011844142166503325,-0.5658034703128891,-1.6157966439195635,1.7699977256578097,162,1,0,0,0
0.2471398682041299,-2.0580050163584604,-0.4872883220472444,0.8120275361078035,0.3468089560198568,163,0,0,0,1
-0.36781439266128635,-2.4339193809077235,0.12547106337681754,0.8224623105205286,-0.47501766612091156,164,0,0,0,1
-1.3244099095630448,0.6412456506518734,-0.353406244167534,0.48507127117575133,0.13715967601068527,165,1,0,0,0
0.007990988978690237,0.06294157042261066,0.9103939144650974,0.26594100850852476,-0.24246395264186646,166,0,1,0,0
1.4770483899349622,-2.109445789432169,-0.7760835880225919,-1.4662315440038374,1.8241950052916256,167,0,0,0,1
0.9645865058804488,0.09961641382740535,-0.517081893473426,0.2415932015454996,-0.15039620743417137,168,0,1,0,0
-1.1535892815448738,-0.2885560830586855,0.739363895624495,-0.8992754675791084,0.45750877856126915,169,1,0,0,0
1.3745560131240597,-1.538135052576001,0.16555424807371083,0.48159301303817625,0.3012909523442217,170,0,1,0,0
-0.6411273974903602,0.7493976022500699,0.09099040160312483,1.5146356798979586,-0.3396308310450005,171,0,0,0,1
0.8962582546731803,1.5482126960892715,0.18578830370847207,1.309418449781032,0.07461979735247319,172,0,0,0,1
0.007990988978690237,1.9606478070572453,-0.5054039383568102,0.4224626246994009,-0.14523181604655203,173,0,0,0,1
-1.2560816583557763,0.3391204320799567,0.523426729163126,-0.5931887514725063,-0.19871848017286983,174,1,0,0,0
0.8962582546731803,0.030212473577730346,-0.011848346832316744,-1.3931881231147618,1.203672023397912,175,0,0,0,1
-0.2311578902467494,1.807656990329701,-0.929050538962746,-1.6157966439195635,-0.4918072990824675,176,0,1,0,0
-1.495230537581216,0.2634899850891429,-0.6571602087016353,1.8381136866924357,-0.1445869769021776,177,0,0,1,0
-0.1286655134358467,-0.3381922471629346,0.6349146569039085,-0.8262320466900328,-0.623951651915292,178,0,0,1,0
0.7254376266550092,-0.6580907626176847,-0.3179365947517863,0.9894187011241298,-0.3510648447649634,179,0,0,0,1
0.5887811242404722,0.5693141709109912,0.5476671118050948,-0.2592759702653039,0.2634191879703477,180,1,0,0,0
1.272063636313157,-1.6531686719439254,0.32527008987798905,-1.6018836113692632,-0.5459920363488382,181,0,1,0,0
-0.7094556486976287,1.1840414479841295,-0.406002376103012,0.2798540410588249,-0.3394216052057577,182,0,1,0,0
-0.3336502670576521,-1.4036687568136674,-0.7584358282390015,-1.2227534743735857,1.3204343312235673,183,1,0,0,0
-1.051096904733971,-0.8527468507985959,0.6153579873960924,1.1215925103519808,0.4517820959951365,184,0,1,0,0
0.4862887474295695,0.3211737329105671,0.2842743289049153,-1.7201443880468141,-0.5631898452555204,185,0,0,0,1
-1.495230537581216,1.7786501455523929,-0.4073405322725223,1.3685488381198074,3.8525169110005137,186,0,1,0,0
0.6571093754477407,-0.2650869220179182,0.042187013935175266,-0.6105800421603813,2.038139057671628,187,0,0,1,0
-1.3244099095630448,-1.0587662576158787,0.22126481290636218,-0.04014570759807736,-0.48974118474659833,188,1,0,0,0
0.11048336578959295,1.0905521804879665,-1.0108373191877977,-0.554927911959181,1.7130889505630076,189,0,1,0,0
-1.051096904733971,-0.43993820688846663,0.33968984749524445,-1.3236229603632612,0.1036613516968225,190,0,1,0,0
0.8279300034659118,-1.6963493871005175,0.31052274217724335,0.7007232757054028,1.8060116280957643,191,1,0,0,0
-1.495230537581216,0.6224618904460562,-0.8482638097882139,1.316374966056182,2.5350431454768976,192,0,1,0,0
-0.7777838999048972,-0.21802331184774182,0.5765796253961021,0.11637590859279873,0.4569513482468848,193,1,0,0,0
-1.0169327791303369,-0.24011400526205787,0.6520180228088402,-0.3984062957683049,-0.31369466441468885,194,0,0,0,1
0.7937658778622776,0.7553216549032268,-0.42882919212576515,-0.2279716470271287,1.7464997662014425,195,1,0,0,0
0.007990988978690237,0.8472667049879592,-0.6873585991807823,-0.9305797908172836,0.15302905633070926,196,0,1,0,0
0.8279300034659118,-0.7550793612466976,0.3719544944330172,0.33550617126002524,-0.24610524416902232,197,0,1,0,0
1.0670788826913515,0.1315910982881998,-0.7658823458594267,0.7633319221817533,-0.06374166954236,198,0,0,0,1
0.21297574260049565,-1.5736767503478182,0.718602458456339,-0.14101519358775308,-0.15109880991887958,199,0,1,0,0
1.272063636313157,-0.25343203796965735,-0.04499073077821894,-0.8192755304148828,1.8863306633655086,200,0,0,1,0
-0.36781439266128635,-0.8829510181996544,0.8231995578082396,0.20333236203217434,0.9451409766699539,201,0,0,1,0
0.8279300034659118,-0.2059253878580695,0.28241948363917996,-0.9375363070924336,-0.6008787200178357,202,0,1,0,0
1.3745560131240597,-0.40819767957861036,-0.43907381067889595,-1.0523188256324094,-0.6210754236055789,203,0,1,0,0
1.13540713389862,-0.1770710017135989,-0.0694227942576471,-0.8366668211027579,-0.5640931202528504,204,0,1,0,0
1.4087201387276937,-1.688461002924529,0.054456175575365945,1.6607225216761095,0.23622091430626965,205,1,0,0,0
1.8870178971785732,-1.3298183019906868,0.6319535554078163,-0.6140583002979564,0.9182279471272617,206,0,1,0,0
-1.221917532752142,-0.21251260433174554,0.7263063170892026,-0.6418843653985565,0.0348324173051971,207,1,0,0,0
1.4770483899349622,1.523781009180493,0.36494373473167235,-1.7027530973589389,0.07308626745055496,208,0,1,0,0
1.2378995107095228,0.7502103095470904,-0.42067497798298575,-0.7323190769755072,-0.377417080653326,209,0,1,0,0
0.14464749139322716,0.44781300786788913,0.05288289266796298,-0.4053628120434549,-0.06501010569893124,210,0,1,0,0
0.7254376266550092,-0.5967206108612798,-0.7511895013155502,-0.4297106190064801,-0.3573250427637583,211,0,0,0,1
0.7937658778622776,-0.9509331166283626,-0.5501694647481461,1.7128963937397348,-0.33584343670814043,212,1,0,0,0
1.272063636313157,0.6412865450056309,-0.40277180754447506,0.18941932948187423,-0.17409295844677516,213,0,0,0,1
1.3062277619167912,-1.1745931068285724,-0.8681025913582749,1.0589838638756304,-0.5854048053210785,214,0,1,0,0
1.272063636313157,1.663305612649375,0.7730486666669937,1.4172444520458578,2.219367850289293,215,0,0,0,1
0.6229452498441065,-0.0365894498696327,-0.7673088184913317,-1.2575360557493358,1.6277039050493005,216,0,0,0,1
-0.6069632718867259,2.0515785094986962,0.392881822735548,-0.840145079240333,0.8321441168835455,217,0,0,1,0
-0.16282963903948094,1.7357823395889571,0.00659880931908658,1.1842011568283313,0.1423862324060954,218,0,0,0,1
1.2378995107095228,0.43493514897285784,0.6655132544500826,-1.6123183857819883,0.9110508300415037,219,1,0,0,0
1.272063636313157,0.3947351839536827,0.4821842578571139,0.2694192666460998,2.7293176932421224,220,0,1,0,0
0.38379637061866684,-0.6470036969372078,0.5199731635982044,1.305940191643457,-0.3236451389493035,221,0,1,0,0
0.8279300034659118,1.3488595150788505,-0.16982698904159738,-1.292318637125086,-0.2138099880923456,222,0,0,1,0
-1.221917532752142,-0.37951618881107796,0.669975256903829,-0.2314499051647037,0.5700637548062507,223,0,0,1,0
1.7845255203676704,-1.7056899521643327,-0.8236869037480019,-0.29405855164105416,0.3162259437525173,224,1,0,0,0
-1.0852610303376053,1.1782926268300735,-0.11714563406516641,-0.16536300055077824,0.9709355747158962,225,1,0,0,0
0.6229452498441065,0.5612140969454342,0.9945527323772009,1.316374966056182,-0.23848125304899473,226,0,1,0,0
1.3403918875204255,-0.5150275353605421,0.9005979863586566,-0.2279716470271287,-0.28837634402498635,227,0,1,0,0
1.3745560131240597,0.27629008750301665,-0.8490030021498787,1.5528965194112838,0.1791239809162281,228,0,0,0,1
-1.2902457839594106,0.04065272613025158,0.1426299688564171,0.21376713644489942,-0.48526687342437,229,1,0,0,0
-0.5727991462830917,1.5073440801373188,-0.3773290468591445,1.594635617062184,-0.593064328940082,230,0,0,1,0
0.45212462182593527,-1.0142608971643166,0.45679961703248856,0.6972450175678278,-0.37291269043097913,231,0,1,0,0
0.007990988978690237,1.5192995774227518,0.47157975898782156,-0.19666732378895346,-0.471752382306424,232,0,1,0,0
0.9304223802768146,1.357097348059902,-1.0149294519761078,-1.5810140625438132,-0.6240231216811433,233,0,0,0,1
-1.3244099095630448,-0.6424166132099219,0.6939047592914621,-1.0488405674948345,0.7532629286070845,234,0,0,1,0
0.0763192401859587,0.4341975569904192,-0.5633571462384603,-0.31492810046650427,0.09001378965913179,235,0,1,0,0
-1.905200044824827,0.5632667711868921,0.9365478089194523,-1.2505795394741859,0.38594646654765535,236,1,0,0,0
-0.026173136624944,3.0297607895415526,0.8143542343536042,1.7128963937397348,-0.4665766791183103,237,1,0,0,0
-0.09450138783221247,-0.7847185723560756,-0.6298811506245983,0.7007232757054028,-0.3575156142098829,238,1,0,0,0
-0.6752915230939944,-1.9462562660782292,0.2706316811679166,-1.295796895262661,-0.5731960625913802,239,0,0,0,1
0.691273501051375,-2.032132592186255,-0.41632432111035206,-0.9340580489548586,4.867342994629107,240,0,0,0,1
1.3745560131240597,0.2217156968291759,-0.8070329792763359,0.41898436656182586,-0.5301780485898044,241,1,0,0,0
-1.8368717936175585,1.0472293863420425,0.7508503082188722,0.7807232128696283,-0.5431240165434785,242,0,0,1,0
